msno,city,bd,gender,registered_via,registration_init_time
e9Ugn2eImTy1ccgkTLBGjJJ26EyuLsEZM7rI3zAbONM=,1,0,,4,20170130
yjuB41ItjjtaLT+y0xuLiASpAUYpD+l8tKIM9/Qk/Kk=,1,0,,4,20170130
lil1XLKTyCOM0VTbjL2CdZO1RvmDPnUt9XiNWjZ6XX0=,1,0,,7,20170130
2N75p2ZFPjoSzupzK/Hvl0pVX+ufGLOnrNUO7TIEQpU=,9,0,female,4,20170130
YuB6YeRySSa33Gtp0RJgW4cJ8D+HVvLBkElxvjGL3kU=,1,0,,7,20170130
lWQljRB4vaNdNcOLJDh9EAWnwMCIEDhEf1OrJC9quqM=,1,0,,4,20170130
OG6kO21guh67AugAzfrF3I/R+UjJ/6tV5Wb2Njz+gO4=,1,0,,4,20170130
R1D42Owp7hBXQNZRwYxfRN8pgeH5LjBrIOzJn8dG++U=,1,0,,4,20170130
656gLVtPAneyiLwQWwuANRqWUZPjSKMPlotc/jbPF2M=,1,0,,4,20170130
j0OTJd+4wS6HimWz3MfkTZZ87XRTEXop6uO/J+JE41w=,1,0,,4,20170130
PKDS3mMz9l2mYUZuz6xd6iuyvdmSw0CUNtGB6HmgwbM=,1,0,,4,20170130
+Afzv41uA6ZmHRT3Z7K565Vx/LyT6IaAcOM6nZk1ea0=,1,0,,4,20170130
FoYRIOcHYq8uO2Gfvvd2vxfZS/cHPik5evlaLSJCx6A=,1,0,,4,20170130
8HhRf9Pr2+LEaBuis4FFZRyqqQSaWNPb1aM1tKrCR8M=,1,0,,4,20170130
9BNlYQgNYoyAoGObqKxTSHpFXP32oVzaerxDQrHCKFk=,1,0,,4,20170131
KYRDN6trD2DsWXut1yKTlwu+h0b9SckNqJDvtdK0lzU=,1,0,,4,20170131
h6lb4pi/X2wClQjKWBpnfg3cOj6hw0M1IiKmFoODENk=,1,0,,4,20170131
k3wJfmgQpRQvcL/zxXtuFHCJzqo2/mgmibmWBMxf664=,1,0,,4,20170131
MGCYJSd6KbkzmOd4F7j3q7LJU4R923vr4TSYAHpqM/A=,1,0,,4,20170131
jjmDrXJ9qMsYAPKyozZfxTZPt6newXj/qzowVS9i+gg=,1,0,,4,20170131
L/Re4JZgoCEWbA9Fv327rnLqHQqrgSibLA3SdSUv3vA=,1,0,,4,20170131
i6dyNL5yTm8iKxCafgR/ctHWTX1Pxp5fFhHTvr4g21Q=,1,0,,4,20170131
yJ9FSATM7wd9lcNBhPLrWTnzNTGVQQ5dTVHVixfy1Gs=,1,0,,7,20170131
Y2EoHtXYpR1cQzKEO6pEieY29KmDPSV9jb877jG+LlM=,1,0,,4,20170131
bZZZGLzpk35MfsBByKAPZ4FlZ7ZalDMr8R+NmAiaIpA=,1,0,,4,20170131
PzzL/5gxTkAgt8pO7FalsXlrdJn69p6nWBnRxh+So3Q=,1,0,,4,20170131
n+H8NHndk9kJcKEqk2LSqkQhJoBhthVyUnYy8Yacpo0=,1,0,,4,20170131
Z/bpRHXhCHovSOQO6opvImjoPZgAA0fvAMXQlHlczYA=,1,0,,9,20170131
wsJWPY1qwZU7ddh+/BILwALLsWtBINY9fnJSxHMDewg=,1,0,,7,20170131
OQomleLCCR3xyMiDR7dod7Eayh1r5AE10GAjhaB/lpI=,1,0,,4,20170131
jmzi0z7tY7VElDRr4XOQ2HPUSIuk1IDXeXdhOY1yi50=,1,0,,4,20170131
Xlfq7KCoMEeyv6w4MG1q6MvD8PV8V3pwFAwZfypNezU=,1,0,,4,20170131
pcgRbQqpuTkjUkzhTBdYou5bvarx9u/RQXOWFkN465M=,1,49,male,3,20170131
e6qdqTLJpYjiMdPUB/sWzzuPxftUoP5rAIJIUX3g3X0=,1,0,,4,20170131
A8Ob5fhcbuy/0ZXACq2XaxYgeAwYGixJhe3QOVvHBII=,1,20,male,4,20170131
FmHk0DxCH6Rvlysc0K6+dM5AaknI50mJvWj3I+Zwtno=,1,0,,4,20170131
RDCXfUsD47qocJydFiTENweEY00pYxB9bffDF4DFvvY=,1,0,,4,20170131
sZ64AQNnbsBQeKmalvXsueZ/R4jazcM1z0bG77Pg6Co=,1,0,,4,20170131
odg3G5ir67v6lLE4N3bTRJ8FTZlnVGZ2PDQLCimeFJY=,1,0,,4,20170131
zH7dFS+N8vr12NJ9SG091wqnSAfoeIC87/cFEdXMAkQ=,1,0,,4,20170131
X1j/VJqaTcgNI/nt4fdTxAOBBzM7VllPb1Fcfjpsrm8=,1,0,,4,20170131
TPQ/fbPSKe9ut8/xfMtbPClTsULuiH0WlHLuKDZ9zsI=,1,0,,4,20170131
q0nHuU3A91Il4vOqmn5i9bq8qo8OOg9zCo26kcvsbVE=,1,0,,4,20170131
hsCaf/yQbWPJFCHGX15T75qqsRGiVVccchedZVzWSto=,1,0,,4,20170131
BMY6kXEx0tGunhTSlbtGxZwUt9dsGe7jTURHTVBuGgI=,1,0,,4,20170131
5047CV8shc3TNYSoIsOpE37FsSvt+8TVY1r8uF7SypE=,1,0,,4,20170201
4uii7Yb+A6jNeJhix44WrpXOXQPinjCFcu+0HG34sUI=,1,0,female,3,20170201
8H7Uaips8VaYWn5NVmfwcKlqIPrIdvPhvWnZ2FAIpns=,1,0,,7,20170201
4z+jpSoGhPND//OkFyes+htCb5dR2/EFtgVULhumhE4=,1,0,,4,20170201
6z69OwId/8s+uyQ3rZk1qdHunrDkOHTruyf94oAYraI=,1,0,,4,20170201
YxojN2Svwxq4LTTU/927/hcRuYuW8kFGB2R1IE4vHmo=,1,0,,4,20170201
nq+4KRKNWTQkH9VNArdNfhBNl70Vh01WEi/i9rPlxqU=,1,0,,13,20170201
l9aTs4PtpphCVeEfCYlnqgX9mE+yHTSgWSmkEHNMjrw=,5,27,female,3,20170201
sOBS4lu1QEnK6ZteeNvp5vmPizxvv5PYn6vGmcGpi4U=,1,0,,4,20170201
w97WZTq2T0kssY2mc2BSjJtSAiQ6Z6tmM81+k6gftLk=,5,35,male,4,20170201
d1+retGhcNZps7THsliVNgAZtG/xOmpAUJUbRhlzAVE=,15,28,female,4,20170201
Ayp+NYvsvhT+7G9XsaLiaXeVdH+nbLWoA6cJuZ5j0xs=,1,0,,4,20170201
wVZkptdXjiCWwKmuFNwzN7neFC4K0oOpYRy/X5KIwps=,17,30,female,7,20170201
wS8IxmzXQA+yKOEbTTyrf0z9T7hDdkAwMMvD+aib/Bc=,1,0,,4,20170201
Mw1eGYebqzSjgnwD34AbaLnjt8aewPDxRI0sCDtWASc=,1,0,,4,20170201
2nMJMFJL48YJMBs/R5LtMh4EHe0HoZBVJTUalm1l1Ks=,1,0,,4,20170201
7grDlxRa7TAtbT3mGPTB1iamybWUyy7+qed6MB5eJd4=,1,0,,4,20170201
NrrQOuKX3H5Mvcezwul5dVF7Nf3rYdv3OhTeYgMz67U=,1,0,,7,20170201
AyvJIL69FoYVCu4EQMZCY6KqxuGWWdbdOPlRpThkc2o=,1,0,,4,20170201
y5TvgME3URzSErDNzeh1mz9jAcZtLnhcc09EsYYqy7I=,1,0,,4,20170202
tpfetjpCiXwvfWOH2cm2U7kzqmwbmuw/i2s+wHQMfzo=,1,0,,4,20170202
kPtjurZOqN6ulJJz5j/f8ViI6oVcELan6Bsgmj6a53c=,1,0,,7,20170202
pWeyJAdqgPTUC9dr/7Q/ilyF51BrjccE0VK2JKH6Fkk=,9,35,male,9,20060417
CQBb+wtN4X0dxnGdj5YV6qddFy9IEBes5b1h0zqbYGI=,6,27,male,9,20060417
XbtH5QkkDx+E/kGMgLWpxXmW0V6QgxPOUqeW/BtAePA=,11,31,male,9,20060421
msgsuqrH05OIYFUIw13MB7P4tFcXoj6Ojvv8YgIvoO0=,6,26,female,9,20060421
xU6m0W96YzvvK7+pSi8rMR1SnMll4mAlOVT1TifKuWs=,15,37,male,9,20060421
Zz/0/sZe8jupdmuw9v79lTC07pffDAWJrEoplt7z6T0=,13,35,male,9,20060422
e4AyDeWIp9BwzWq/qh8ZljddaYPzU3eNU51Rdzz+rnk=,13,31,male,9,20060424
Nyc22ogUyozv6mHyk6aX1oSMwe2LZamL3ie78fTzsRI=,14,33,male,9,20060426
YDnDgwmKMDQMmJL2U3aaxmwZ1i2NcABOdD1CXibBmh0=,14,47,female,9,20060427
w7NCNAaq+TvMjKsFalqHk25pIuV9OJ7sj6FKM7F0flg=,11,27,female,9,20060428
oh1E8T8nqa17/SDqkxRLTExLyVqfPZQkh8tKyqy0Mpk=,13,49,male,9,20060429
MKlWyHwnS3hdB3/2bGyUwM3rCOI9zwvNd5DNt3TWKw8=,22,24,male,9,20060429
VDvBrrjNCFeKFFHgEwyz9rQxv+hftzdvceFVlAYSGeU=,15,31,female,9,20060501
ayTmeYDhPQ5e3TP2PQ3yvIi6feBu88ztaF4C4OYwBWQ=,13,45,female,9,20060502
3Lumwhm4l73p4PNKjQBFszTJ6j0hK56yJvIe5HmOMtc=,8,27,male,9,20060502
wtuRp1NzQBNRgkM5bMIH3xwyW+mw9WACagVdeflToDY=,5,40,female,9,20060504
VFEq3p5dp1524PuDQxEp3P43lQH7XpIYUXw4CLzbl9A=,14,48,female,9,20060510
LwCCXLb6VODwI9DZmnjHhudiz+PgKBgvqY+O1mCcfUw=,4,36,female,9,20060511
vU3usVyVOheIGcyvq5Pkl/WSwq7UZv/bU3DbKi+HmqE=,13,33,female,9,20060512
BJrApKeYmB3o27eyv0/q+Z7A2l8gq3Rf3zy1V1BjWMI=,10,91,female,9,20060513
35kyFdCY+zh4QsMVrfbl8pHLz/+ujMpE9xt96IeO4cw=,5,40,female,9,20060525
vqxXTYLFRfzGDHFaien5NNFHffRWrEjj4NfA0aKbyVQ=,15,23,female,9,20060525
Z8JZ3kexaL6hHN4PxIPIiXM9vhr4AqVxNffS8Wzo2pw=,13,40,female,9,20060526
2oAiIxgDf25CdZosichrfO5amxJfSISFYa1ugJQUT2c=,10,24,female,9,20060527
Pq290MoK9q11cMjpyizKimZuyQho+sRIOQXJUA39h9k=,10,24,female,9,20060604
MDTVV1gny2KF3MyODbtC5eiyRc7ERP/XKDBQbiBsbUM=,13,24,female,9,20060608
Qy5Vw8i+X2WgZ430f27tIwKtPyQpwAUmRJe6i5b0OiY=,4,48,female,9,20060609
pkDJIu4KKlv1PelSFI4V2N99gQTzSd6Ay00AyRE0VNU=,4,36,female,9,20060609
yUVkbNGbGkeA8/4r8TDgNt/hhRpZhT8+N2hWtKi2sVM=,22,26,female,9,20060613
nqCK7l92El9CQNJD/FIiOKe39gjs9gIdkdpdSZR8tbA=,13,32,female,9,20060614
77NmTTKM9GrH1OIvYbV3zh71IHERo4gZsT+6ya8SR6k=,13,29,female,9,20060619
MucHMUv3T+3BgqdjdKu9QaZeE9BPFcGVeptB6M+lySA=,13,35,male,9,20060624
YT7mh/7+nIiTUlbNGpdm9FHckz5pBSgSQSbhTpyDUFc=,13,26,female,9,20060626
gxthqRus/T+L1R4fbvrP8hAA4xQc6Yti3NihO5QqJzE=,17,37,male,9,20060630
ymrR5Uj325Vbuko0nZ3ESLca4L0v99QHr2THXOTpzHY=,5,38,male,9,20060701
13BPBT6svAP4ooEi61k68mnHz7vtvr6duAjyCdOpVc4=,22,35,male,9,20060701
p3Yhc1NTPw32C6KZ2avMdj4NMhfCNfUYr0HgV1vOYAY=,13,29,male,9,20060702
97AqhkSog9Yn/V0lJHbFX5DmQfQ7sj/9g16FpSrCStw=,22,35,female,9,20060704
2sU/2hGgVvIRFogpNrsMzC5fpUvtCpuV9ItDJWLoRVU=,13,26,female,9,20060704
qMzo3fh+aKo4U//5NaArPYv+cpJwkuECXv2N1g0oBuQ=,6,26,male,9,20060704
K1hx8J25iI/aNQcq/QSRVGPOUWW7TKgOelZRVskIUis=,8,26,female,9,20060704
u1Bz+St2j3AbtOgF8U4Gt8eeUpOIN+KIepNeewo+kBw=,13,23,female,9,20060705
iLp1n8hnIxEneAAgEG6eRpZy1MDLZxl0tlWbWa1gHls=,13,35,male,9,20060706
9NAbS9jYhvfaQcqzT4W5/B50ZUI0ZOid/agE9WSwBb0=,1,37,male,9,20060706
Cj69I1TigPCi7JcRr4OxogFEyRf1FKikI1xjMGungCE=,13,32,male,9,20060707
9IK5XwcdrQK2UoeCLZJF4r/psi7yfJ6uo2Wd/84d4u0=,4,31,male,9,20060707
C8ZozAkFkUZ+YTmdWjcJSiZ6DJT9rNaQvuFdrkH7jrk=,4,25,female,9,20060708
zqY73RjOOPR+TrsoiK+EESVj5BqeUett28C9kXjrVag=,22,23,male,9,20060710
HtayRnQBMnMEsWDc+OIYp+oqqxcI9zMipYNTX71AbUE=,22,28,male,9,20060712
teyU6Vm72azf5utjYl8H5J7OqLQVLpAWtJBEYMnPvcQ=,4,69,female,9,20060713
dkcUFJdIPesnMJobPklGy5qD+TCsY4ezuGb3tbDO06k=,21,33,female,9,20060714
43Xt8DLH9D+8LlkZUzSo3EiKWrqdYBRvYwn6isjbhQo=,4,45,male,9,20060715
tYrC8NpeOkO0wzmy6KosWyzIQx2WY1rEz2uD4y6kS/4=,5,29,male,9,20060720
YCH0ysmOq4Z/C7hqoQPbmaqErAdtpmjYFxwZ7S8X8us=,15,44,male,9,20060723
KtZAGOZcWBsBL9areYnow0fs8vwPv11hGXGmUPi0oi8=,5,27,male,9,20060725
RzR3pl6BP/z2TD2XNwK6mFQKDSq1lPECjevQg06HGbI=,15,29,female,9,20060725
VS0iFn3nT77Mu40FEq9r//U7fXJcMKgMU0oYYjYDmTI=,22,35,male,9,20060726
zgPCahiXQQgV5vNFXJbGEHCEf4FP300Kc9nvCsrXcUU=,14,28,female,9,20060726
ZNmEGNJl/TUS4IhyuHdx8dh7DtPJwX4e52FMo2RYe8c=,18,22,female,9,20060730
K7FJseMnSZPfK6glqPL9nj/3FjwQg/Ju8bq2nnuLGkU=,4,37,female,9,20060731
rl39hydmEIEUmvViRXe2eohgYltmof3FJvq8Ey8gYKI=,13,53,male,9,20060803
pepw19tBII5C2RCH9ioz0mExjnGJcWURXlGrFK9eHGw=,13,25,male,9,20060803
YX6EK9twawitr64/igsVftvXpUcqp62zrIhQLx6gYMM=,22,30,male,9,20060805
38wrCBEBAS5xWYxPj7aZbw8DMAUQeHhrJypMucZn57E=,4,26,male,9,20060809
QXHbWGo2cLLPQa/GrAgaAuf8NwQaXX9QiCisqup58K8=,4,43,female,9,20060809
8dHvsWMWkotlwGFzRKdDcj4tHQDB9zBPGwaUXhXq7LQ=,22,38,female,9,20060809
cEEH7c0vklqjEo/5Ab4Sup9Z6nMKq8zEFAv9stGPzzA=,14,32,female,9,20060811
LPrv/E5RMxMsssfAEhU9510iQJYPy+fE0h7yZqfrrmM=,13,47,male,9,20060811
R7fVCCL0e1+MYPwGNdNZafvzSNFqIe5fqUYUqHqS8UQ=,5,30,female,9,20060823
SJnNcWavb1fmBPNrUpJsEfAg4NXDq0Fu6JgIuTAH2MM=,22,53,male,9,20060829
14UsNUmAV8hPhH20iItmTwdj4WuPdSgl+IFxxYv2UAs=,13,26,female,9,20060904
ZAvERvXOsfwH99IZdYh9u20Ilt3+T6whBLdZJ5F5IWs=,15,27,male,9,20060906
HLKuo07UQnbqXHHpKMa+dJucA3CmE9nOIPQb+/Wu2Uw=,13,62,male,9,20060908
8h9Vg56p41vxbrj0uO/m6+QcAiAIi44QctbUtU3sk2w=,5,25,female,9,20060908
ZL52qYo8L/NPERqfLITr0Ysls+8QlnjnWaNgIy+Vxp0=,4,32,female,9,20060912
jyoh/qYp2LM6x5Pa1P8QNr4TTAr1vNX52BO4YGCnBgU=,13,44,female,9,20060912
oADAo9IMRz4CRi+0zEWu8pKkaukScPG/dZs6njbM2qg=,15,55,male,9,20060912
0FJ1T43cItdSKmHivHoSckemj/XvTTPRFOTYmytNHLs=,13,35,male,9,20060914
bjRFOmu7Om62Ww083RGuMl0gztM6a91arSiVyh14w6k=,22,40,female,9,20060916
Q3LJkGP72SJdNeu/wthB5jEsQmosH6s7o4qtcaiSKmc=,4,27,male,9,20060922
eRZ8pH3tR5Ss9rn5dkJpOs4q07b72+pjOfuiVwHsEyw=,3,28,male,9,20060923
aAHiHp2EPLL1qFDlYGyxXo6S7Pc7Qrwj4St37v0PmLU=,13,26,male,9,20060923
5ZDAgW2J4zCUlwAZNUnFevpD0okwJM9laZhY1hmSqeM=,13,38,female,9,20060927
UTfuv95oiLNnIKCMD6d9mdKY59TNMjHfnZSiOaxEKTI=,9,28,female,9,20060930
OrwpOeBvfT7q5faT6w9XDB+/1fzQfguzL/sn+Ish8iw=,4,46,female,9,20061001
rB4JPk8WMjdKPkXgSaVH5SN7vxCZSVA1N+59HLsY0Jg=,22,33,female,9,20061005
MAqbJxesG40UNLm7Cod3CQvORi5vkbTDc38m8/ZVOzE=,5,37,female,9,20061009
g297gORfSzDh7FVbz63tkjABlKTK0JoMai7bw26o4+g=,13,26,female,9,20061010
gEQJqxkGgLOmaYu6JXq/xVy6MQamgeF6FW0u5yCheRs=,13,39,female,9,20061011
D7jCp1hQkSTlJ9wXm7VdrwCLKx/SRzu19MVvICG8+Y4=,4,29,female,9,20061014
6S5k10UBEzidKpUdJpwCVurEY3B3iRtodzSUT1z7nzY=,21,31,male,9,20061014
QAvBddq4Z3CFMaXvVEUueROgUBax59rIL2EsVSV+GRE=,5,23,male,9,20061015
6gTxRR2NOVX0ujEM+KZ3Y9Eo/U4s4+/9LPWesuwD3Yo=,6,28,male,9,20061015
7O5nGhidkHM/AAn7m3vqifbq7zxYhuLM8Z5lCIGI/+8=,6,33,male,9,20061019
iiNmv5SnCRwDv1bswsZBM6TJg8JtbkGhDJ+81S6N7Ac=,13,30,female,9,20061020
BwdNwMpT+Xo+RDygp0sVOdyHHRZgYfgY/+7E7Xuw0s8=,15,32,male,9,20061021
BGemQtRdrNnvI9LBNjN0hdLQkfofho1RyOblh5BIOAU=,15,23,female,9,20061022
gHiWK2X0CbKTzd0d6LnYkysdRBmlV3XgtV20Xvl2u/U=,11,40,female,9,20061022
AQxbO4kxuwspCxLsJRyLKaeVw7QS886g2ArT8ceQb6s=,22,24,female,9,20061023
3MgE7wEbKzAETdMljABlpYTUSoIJ3svHSK0nkIViKUM=,14,40,male,9,20061023
N+G3l8FIfC6ZBI/4tt1JybFoUqohAsl1hcjSl6FWGNw=,13,29,male,9,20061025
BbYxCp+gum4Q9WPCFcpnMi2xeCJAq4fdrsdtqXLfnqg=,11,30,male,9,20061026
4tYIxeZGCfN9CzemiceQz9cUT7DyfRPzzpe4zVV7+uQ=,22,41,female,9,20061026
7s/N8SrggyLbcrTXwYpCidQNTVNZKYw0/q6bBaZ5w0k=,5,35,female,9,20061026
dGRI51DZ8GEjfpiP8x355EJTEoU2Er4zsouOjTCAUCg=,6,36,male,9,20061028
7s2YrE/G98u35LRAu1RwNpuTo4/BI+gR6NJ3+nc0rqk=,5,33,female,9,20061028
MoezLfSdTAOQeykFOFuxjS25WaNkIeihP37qFg0vGoI=,13,29,female,9,20061028
QBwTKglBOr78R4FJr+55YqEKaPzYwA6IcBlQrw3w9kc=,22,24,male,9,20061029
PREmH1mV09/e+2/v043++ZnbOqjzt6jFaUmS/oHlJGU=,5,34,female,9,20061031
79FdvVuBvr4wfj8OiYFkwt/Qx3VZaeJgksljYqvcuUA=,13,33,male,9,20061101
j+izY/ogUdSuK/OoOcyIjtJHEqPwPG4sG+rCRP/s0Ac=,5,33,female,9,20061102
u9+Dky5PF3H1JPQdeReB0Dc3gyHSFIN3qUsb9Xi4VsE=,22,25,female,9,20061103
murzlBr2g/IKuT+9h9wy+YRorgif4DppsJ2yEWChk/A=,6,27,female,9,20061103
2TuV2pMj9aGO7D8jxgOBX885g/6bY6EI+Obpbt6qPgg=,22,25,male,9,20061105
o1HJQJGm5zi5KwoW0Pq4aCkUkQCty+TAwVaUN3bM9IA=,20,23,male,9,20061106
24VbqOSWDWgDw7mG0CpP7ijKA1Ifnd/Hlo28+CgbfCs=,13,39,female,9,20061106
RTCEgowgk9IiZaqfbOKmYVWNNrCJ/1kBAIT7FbRACCw=,18,32,female,9,20061107
U1sC/tbHj1wxzTlS1MSkkNebBe+1Tl1D7EQD2a1eohU=,4,28,female,9,20061107
zuZIhrU1O44p82e7v7uWpbvdPOnH2GDWqV4OqjAXgr4=,22,22,female,9,20061111
xKVpY1822fq+fQ0c9Da4w1l+Nu3Bh8xxSwE2F3PPzuE=,22,29,male,9,20061113
yYwcdcLe9/QU9oyBWWPyWPJdPaoCvD/OoWiAJXTKCMc=,18,27,male,9,20061114
5b2b22YpLGjEf+dpWsDc0vJ4/z4tj+6WConGvroC/O0=,5,36,male,9,20061114
EfCK09j1Q4UgOUPgE/hDIudB0iLWTOzP7FlaDyeVJQU=,15,33,male,9,20061116
fHOkn2dPqZymPDfWmXcbqsSOPmX6dIKwNONGE5Kb6xE=,7,45,male,9,20061120
UlMtrW+Fd1orwHKvujHcuLE7al80WF4Bw8C9ypL19HA=,13,35,female,9,20061120
FalCo6AhLuNJF80drlmKx2hOobGg5Eir0bGgK00R2h0=,15,49,male,9,20061122
Bqk5yE3jTk4DcKWOajhmteORrn0dUmYokd3gtGcTrkE=,13,34,male,9,20061123
cQNOMlBw9CMZcKG/QDTWDrJSdxU/6SUsaAIT6NbymgU=,4,35,male,9,20061123
wd33BujB0dOMWTeSWE4mZpr5S7TgAJoNMJ0fkW1hApQ=,5,26,female,9,20061124
PtK44KP1s81iMMxsz2E7uzzu45tbzeBrU3fqzE400LM=,4,41,male,9,20061204
tPsJ8gkTQY/Iui1lGmOT9pO651JNZijzS6U4bT/xq34=,22,36,female,9,20061211
SjTIcQ4xSc69WyUHnOgim0XIJd3s7cY2TJgPaPkyGkQ=,4,39,female,9,20061220
YQiiBHGPXZu1J6tTBKgMrQzAcoGFjUWYtYDCWEJOPIM=,22,27,male,9,20061224
kCnL8goyXM9Z03rNdN47ZI1oofUejgS/I/Cm3FviHjg=,22,25,male,9,20061226
aDxRLP750bXzxLI8LZp/AO/0KSjyJ1Vm+top1t24OBM=,5,22,male,9,20061228
rG0ImkAwSw6FWu7SvO9577AjCHJJL3ISWumO//BoYqk=,22,30,female,9,20061228
SLW7AeGMtNcfg88LKswbH7HpNb+QblQrn3KBRj55uso=,22,42,male,9,20070102
CpbVGp3bzSQpzbTI6HepLt+NvD38+D2Chx6ibfGpWew=,9,30,male,9,20070102
c8MWafMse+6+aWZwpBddB5CQ6dH2uncxqSJX/hoj8f0=,13,25,male,9,20070104
CAPRDGToSIqQpBGiQDpXwKOAXGFjiCLOoj46dqRYbic=,13,23,male,9,20070106
9qXEUOb6+SObYCetxGwf0+J3lOsmR7CTR4d72n+t4Fc=,7,24,female,9,20070107
6JAmM9izqNth2Y/cX2omG3XK1CXvzxHM53LhRRuQ3FA=,6,32,female,9,20070107
KlxL+3FeaqcNQQhZbV4uJPJwqTjU6f5goRCuLAWPIkU=,13,37,male,9,20070111
aVJWfzAkVSaB9tbgCo7yUuJeiNyPhT30UlUyQ9yBLu0=,5,26,female,9,20070117
QMtLTPlTT5J6uR0FI8GrtuZdiAlEjO1o1D4Ob3BESO4=,22,61,male,9,20070120
XkvE0QIvlpaOcHrxPX3yplwBTMS/R7bhMjpYyKB/awM=,4,30,male,9,20070120
JxfSEBORh82UAi9itbpzsHrDy5nqA6lgNqAHnk4bCNo=,5,31,female,9,20070121
UBYbtNNASK5GP5q3zIATJ6biB7TExIDaOKO5ekh3I78=,13,46,male,9,20070122
i0jbhlgRgx9fKdMEhDU6drgF8+lulBDlgdqLOPlOTRc=,22,29,female,9,20070122
QD+VQhXZNNUkfBiqEsJpQqw+PSSzY5w19YTyyG9Q4vk=,22,18,female,9,20070129
KFWrtFkIMnAq+5jPa/DCBa8D25MAYIwY2YLADXZ+XKU=,4,25,female,9,20070202
vGZptJnzZBnAwwteqhWD+dm/TMgjE7cxCIPJ4Y610l8=,5,42,female,9,20070202
MYV53H80j6kNC4eYMcdVXDLeNKfNuM9UhyOv8dfMnpY=,13,25,female,9,20070204
bXgWfMRhxwFZsVntZ8WKxSrJ+ddT39fX3YMHMQ6d3Qw=,15,25,female,9,20070206
Qs7j/rDcEJVgJu0bqSHWm1KfHIlzIIHX95UcVv2xD6A=,14,25,male,9,20070208
C2JnLpiz7fY/NU8LAbc6Y7glYchTfa5z0bBcvhQaFJM=,12,25,male,9,20070209
dQvFM86vRVvPZItdmYKKMWM+HDqaxvaEYoBhEANS9c8=,21,29,male,9,20070209
cVF3mGs4B8beXACRKlgN1q3A+mrOTLvSa6o6T6T/YnQ=,15,28,female,9,20070209
5T3pAGU5qJsyHzX0d/XuME7t/s+050E5lbRpiffjZMg=,13,36,female,9,20070209
P7cR8lc28km//B1BJzvthVmqfFsyarRvAV4em3d+8qw=,5,24,male,9,20070210
QOnTlnylzxXmxgboxHTf8XtaJ8zM7QNjbAEzkymbLXo=,14,51,female,9,20070210
fRQhgAvz61qfiZi6MbEJngOYjvJtbv6eoOH/Pwge8WI=,22,39,female,9,20070210
3kE7mL1nlSTuIhBmXPOrg1/qsTZKR3CSDM0owe/8yIU=,21,25,female,9,20070211
yhcODfebyTYezE6KAPklcV1us9zdOYJ+7eHS7f/xgoU=,8,37,male,9,20070211
9TkTDjIzTYNXP5ORGOwoAxP1O3whKDU8Qbm2GBFN0BE=,5,32,female,9,20070212
AjV4H8/9W5oR4ER34LkOOPwZaKq3e/RpF6D3JIf3ZBU=,13,46,female,9,20070212
nWdqi1lu60FTjTQG493PxpkF+d8XhCKeIZP3dXf2CyE=,14,31,female,9,20070213
2wC9bBfl/E0Y7jzKbO5Y0QqBBypMJS/X2USG4pOqfV4=,15,26,female,9,20070213
NtrAcIwAr5PaIPm2skN2Uf1wtsLZmNMzjZ0snM1db78=,12,25,female,9,20070214
DHZsQXTW9ZvfybJDepwvT518d0KlcZ6Dzcti9oTuEMc=,4,29,male,9,20070214
mWvfYN0keiMm0Sfmo/XRdUP6pnYJjszaUr8x57xziSA=,13,40,female,9,20070217
sobVMZaqxtMoATrIZvbzCp/ANBetqVGSeXbsMx2Yq6I=,13,30,male,9,20070217
vR/aUJrNdoAslqyHPfeRKDZ51iBDeiA+UJTXzqq0AJ0=,13,29,female,9,20070217
b4V2Zq+XhbLtmETHMwgcWBgOYct2CHE0/gdqaf2nb1k=,4,48,female,9,20070218
py6I0f26MZtE5LmN/9jnrg51bFrcKlENKGfSU3oK6l4=,22,30,male,9,20070219
y7V3IFRO4yUHtvUC6WGO7FEYmSZO/QxoTpMN1Rtmvwg=,18,30,female,9,20070219
xkN+zwXV0Fp/cDxjACzxDFBJh897Gt2oMSKacl9Ketc=,5,32,female,9,20070220
esW8OzLX5/GgJw0WILegOCK8odyNFlfjWWkzgsodfQs=,13,29,male,9,20070220
pWy6OCbScDZEYdzDv0HDj2qHvIJC9dKyy2do54JXU0Q=,3,24,female,9,20070222
8B1diwHSZm5AfX/tnc8ocioIp64/b7nsTJHYgg9Lq2Q=,13,29,male,9,20070222
SnMew92nfBCoHGjgrm0KzGIqSJOsk7lImPrsZMzPWFU=,13,35,female,9,20070222
9gwJCNIQUOb8V9xjA0DR3LobR0WGHMhJdhsdTkCkK0o=,6,30,male,9,20070225
teukmpSeZPFp1zGQna4KcIsFzlmccvIDeGN0yzSE2bk=,3,26,male,9,20070225
KOvMpO9h3/0CVcGflhz3A4VHnDQx6Lv/6w1634T9xNI=,22,34,male,9,20070225
E1vH4d+uiUxIL/YSX0atH72+rVwwVbnYhOdTBQFFsvI=,1,38,female,9,20070225
616iTbwtmcDfpmUDrGqMDJ24s/70x74ppUZN4EzuSCA=,11,35,female,9,20070225
nDKmAfGtqWFZ9VF0JsAwE3VnoWd0fg9htwy8QL3vaF4=,13,20,male,9,20070227
QC0J28C2hxRtFnf+GHn9fz7ElJIz98m5ENXsggOCisA=,14,25,female,9,20070228
